Zipcode,Dispensary Count,Patient Count,Latitude,Longitude,Nearest Disp Distance,Nearest Disp Zipcode,Pop,Patient Density,Patient Miles,Population Miles
18840,0,163,41.97,-76.53,56.84847593,18504,,#DIV/0!,9266.301577,0
18810,0,90,41.95,-76.51,55.16860284,18504,,#DIV/0!,4965.174256,0
16942,0,15,41.98,-77.38,54.84275787,17701,,#DIV/0!,822.6413681,0
16950,0,44,41.91,-77.54,53.859773,17701,,#DIV/0!,2369.830012,0
16928,0,5,41.95,-77.43,53.83758891,17701,,#DIV/0!,269.1879446,0
16920,0,29,41.98,-77.31,53.75324437,17701,,#DIV/0!,1558.844087,0
16929,0,35,41.99,-77.12,52.65663554,17701,,#DIV/0!,1842.982244,0
16936,0,21,41.98,-76.95,51.92533799,17701,,#DIV/0!,1090.432098,0
16925,0,61,41.95,-76.79,51.22134937,17701,,#DIV/0!,3124.502312,0
16943,0,25,41.83,-77.61,51.17810917,17701,,#DIV/0!,1279.452729,0
18831,0,20,41.89,-76.6,50.70903356,17701,,#DIV/0!,1014.180671,0
16927,0,6,41.96,-77.66,50.48276372,16701,,#DIV/0!,302.8965823,0
18850,0,40,41.84,-76.5,50.16135464,18504,,#DIV/0!,2006.454186,0
16937,0,7,41.97,-77.71,47.90836458,16701,,#DIV/0!,335.3585521,0
16935,0,19,41.89,-77.3,47.64974627,17701,,#DIV/0!,905.3451791,0
16922,0,38,41.73,-77.64,46.82775035,17701,,#DIV/0!,1779.454513,0
16946,0,35,41.9,-77.13,46.52794564,17701,,#DIV/0!,1628.478097,0
16921,0,17,41.78,-77.54,46.26760624,17701,,#DIV/0!,786.5493061,0
16948,0,19,41.9,-77.75,46.0546738,16701,,#DIV/0!,875.0388022,0
18848,0,232,41.76,-76.44,44.59079086,18504,,#DIV/0!,10345.06348,0
18830,0,4,41.99,-76.13,44.49102279,18508,,#DIV/0!,177.9640912,0
18837,0,27,41.85,-76.34,44.02200388,18504,,#DIV/0!,1188.594105,0
18814,0,3,41.78,-76.61,43.76566184,17701,,#DIV/0!,131.2969855,0
18832,0,28,41.71,-76.47,43.61005489,18704,,#DIV/0!,1221.081537,0
16914,0,32,41.83,-76.8,43.0908085,17701,,#DIV/0!,1378.905872,0
18851,0,25,41.93,-76.18,42.51421234,18504,,#DIV/0!,1062.855309,0
18854,0,23,41.79,-76.36,42.25871372,18504,,#DIV/0!,971.9504156,0
17729,0,5,41.51,-77.74,41.66166286,17701,,#DIV/0!,208.3083143,0
16947,0,152,41.78,-76.78,40.11107429,17701,,#DIV/0!,6096.883292,0
16933,0,134,41.8,-77.07,39.39145717,17701,,#DIV/0!,5278.455261,0
15861,0,9,41.38,-78.05,39.09147807,15801,,#DIV/0!,351.8233026,0
18812,0,16,41.98,-75.92,38.46333584,18519,,#DIV/0!,615.4133734,0
16351,0,48,41.68,-79.4,38.39735914,16335,,#DIV/0!,1843.073239,0
16932,0,10,41.78,-76.94,38.24255862,17701,,#DIV/0!,382.4255862,0
16923,0,18,41.98,-77.9,38.1387535,16701,,#DIV/0!,686.497563,0
16901,0,234,41.74,-77.3,37.88225129,17701,,#DIV/0!,8864.446802,0
18340,0,2,41.42,-74.77,37.43183538,18360,,#DIV/0!,74.86367076,0
18833,0,56,41.6,-76.44,37.36957884,18704,,#DIV/0!,2092.696415,0
18818,0,10,41.91,-76.04,37.33823044,18519,,#DIV/0!,373.3823044,0
18829,0,27,41.83,-76.18,37.14487843,18504,,#DIV/0!,1002.911718,0
17764,0,79,41.32,-77.74,36.84363135,16803,,#DIV/0!,2910.646877,0
18458,0,93,41.47,-74.91,36.82672875,18360,,#DIV/0!,3424.885774,0
16720,0,70,41.63,-78.08,36.81248547,16701,,#DIV/0!,2576.873983,0
15545,0,39,39.82,-78.72,36.5999714,15901,,#DIV/0!,1427.398885,0
15834,0,157,41.51,-78.23,36.44877049,15801,,#DIV/0!,5722.456967,0
15552,0,137,39.81,-79.02,36.34788298,15901,,#DIV/0!,4979.659968,0
17760,0,17,41.37,-77.7,36.18138678,17701,,#DIV/0!,615.0835753,0
16350,0,61,41.98,-79.34,36.07998855,16701,,#DIV/0!,2200.879302,0
16340,0,48,41.81,-79.43,35.85921481,16509,,#DIV/0!,1721.242311,0
16926,0,9,41.71,-76.77,35.76901084,17701,,#DIV/0!,321.9210976,0
18336,0,99,41.37,-74.74,35.70476097,18360,,#DIV/0!,3534.771336,0
15558,0,31,39.75,-79.08,35.39162858,15401,,#DIV/0!,1097.140486,0
16371,0,131,41.85,-79.31,35.36788388,16701,,#DIV/0!,4633.192788,0
16917,0,43,41.74,-77.07,35.25703845,17701,,#DIV/0!,1516.052653,0
18845,0,9,41.79,-76.18,35.14727589,18504,,#DIV/0!,316.325483,0
16370,0,3,41.58,-79.46,35.07598026,15825,,#DIV/0!,105.2279408,0
18821,0,17,41.97,-75.74,35.06056896,18519,,#DIV/0!,596.0296723,0
16915,0,214,41.77,-78.01,35.04703173,16701,,#DIV/0!,7500.06479,0
17778,0,3,41.3,-77.84,34.64522336,16803,,#DIV/0!,103.9356701,0
18822,0,84,41.96,-75.74,34.38159355,18519,,#DIV/0!,2888.053858,0
15832,0,14,41.34,-78.13,34.16516432,15801,,#DIV/0!,478.3123005,0
18417,0,14,41.85,-75.22,33.41128412,18519,,#DIV/0!,467.7579777,0
15542,0,51,39.86,-79.06,33.38742472,15901,,#DIV/0!,1702.758661,0
17211,0,16,39.76,-78.4,33.36052648,16634,,#DIV/0!,533.7684237,0
18461,0,3,41.9,-75.33,33.25279441,18519,,#DIV/0!,99.75838323,0
18435,0,29,41.46,-74.98,33.22951545,18519,,#DIV/0!,963.6559481,0
18828,0,3,41.8,-76.11,33.21000856,18504,,#DIV/0!,99.63002568,0
15565,0,2,39.76,-79.12,33.15400587,15401,,#DIV/0!,66.30801174,0
18853,0,82,41.66,-76.26,33.08934524,18504,,#DIV/0!,2713.32631,0
16329,0,20,41.85,-79.26,32.85477365,16701,,#DIV/0!,657.095473,0
16321,0,3,41.57,-79.4,32.82276572,15825,,#DIV/0!,98.46829716,0
18847,0,102,41.94,-75.6,32.45315322,18519,,#DIV/0!,3310.221628,0
18443,0,19,41.67,-75.06,32.13750454,18519,,#DIV/0!,610.6125863,0
18425,0,31,41.42,-74.99,32.10307668,18360,,#DIV/0!,995.1953771,0
18614,0,86,41.52,-76.39,32.00669397,18704,,#DIV/0!,2752.575681,0
18415,0,31,41.74,-75.12,31.90557025,18519,,#DIV/0!,989.0726778,0
15534,0,42,39.9,-78.69,31.87466918,15901,,#DIV/0!,1338.736106,0
16420,0,9,41.72,-79.54,31.53000129,16335,,#DIV/0!,283.7700116,0
18846,0,51,41.64,-76.24,31.52932851,18504,,#DIV/0!,1607.995754,0
16911,0,6,41.68,-77.1,31.26695245,17701,,#DIV/0!,187.6017147,0
16912,0,50,41.68,-77.06,31.09406023,17701,,#DIV/0!,1554.703012,0
16939,0,8,41.68,-77.01,31.07238106,17701,,#DIV/0!,248.5790485,0
18337,0,421,41.32,-74.8,31.05329975,18360,,#DIV/0!,13073.43919,0
15352,0,34,39.75,-80.45,31.04806915,15301,,#DIV/0!,1055.634351,0
18469,0,7,41.69,-75.1,30.9284706,18519,,#DIV/0!,216.4992942,0
18462,0,11,41.9,-75.46,30.80876601,18519,,#DIV/0!,338.8964261,0
15538,0,20,39.89,-78.83,30.65221153,15901,,#DIV/0!,613.0442306,0
17724,0,107,41.65,-76.85,30.45456302,17701,,#DIV/0!,3258.638243,0
17267,0,71,39.77,-78.2,30.39890388,16634,,#DIV/0!,2158.322175,0
16319,0,40,41.32,-79.62,30.21751224,15825,,#DIV/0!,1208.70049,0
15557,0,104,39.91,-79.15,30.16803318,15650,,#DIV/0!,3137.475451,0
16436,0,13,41.88,-79.51,29.9916415,16509,,#DIV/0!,389.8913395,0
16938,0,11,41.58,-77.37,29.92446416,17701,,#DIV/0!,329.1691058,0
16341,0,53,41.59,-79.57,29.72136225,16335,,#DIV/0!,1575.232199,0
18457,0,8,41.47,-75.05,29.58639507,18519,,#DIV/0!,236.6911606,0
16353,0,97,41.49,-79.44,29.48461184,15825,,#DIV/0!,2860.007348,0
16346,0,111,41.37,-79.7,29.46230941,16137,,#DIV/0!,3270.316345,0
18632,0,9,41.46,-76.38,29.43343761,18704,,#DIV/0!,264.9009385,0
18439,0,5,41.85,-75.38,29.01792077,18519,,#DIV/0!,145.0896039,0
18616,0,19,41.49,-76.6,28.66673355,17701,,#DIV/0!,544.6679375,0
18626,0,11,41.41,-76.49,28.37004199,17815,,#DIV/0!,312.0704619,0
15530,0,101,39.92,-78.95,28.36725974,15901,,#DIV/0!,2865.093234,0
15316,0,4,39.76,-80.27,28.33205418,15301,,#DIV/0!,113.3282167,0
16871,0,3,41.2,-78.02,28.30622096,16803,,#DIV/0!,84.91866288,0
16402,0,22,41.99,-79.5,28.20569129,16509,,#DIV/0!,620.5252084,0
18834,0,87,41.87,-75.72,28.08629874,18519,,#DIV/0!,2443.50799,0
16746,0,42,41.77,-78.16,28.02068688,16701,,#DIV/0!,1176.868849,0
18801,0,164,41.83,-75.87,28.01291454,18519,,#DIV/0!,4594.117985,0
18623,0,86,41.64,-76.16,27.91043131,18504,,#DIV/0!,2400.297093,0
17735,0,2,41.61,-76.86,27.67100935,17701,,#DIV/0!,55.3420187,0
18465,0,50,41.86,-75.51,27.51072651,18519,,#DIV/0!,1375.536326,0
17059,0,240,40.57,-77.39,27.42707864,17013,,#DIV/0!,6582.498874,0
16301,0,793,41.42,-79.7,27.40715732,16335,,#DIV/0!,21733.87575,0
17021,0,24,40.36,-77.67,27.17953915,17013,,#DIV/0!,652.3089396,0
17723,0,2,41.44,-77.47,27.08845159,17701,,#DIV/0!,54.17690318,0
16365,0,640,41.84,-79.14,27.07837143,16701,,#DIV/0!,17330.15772,0
16347,0,50,41.69,-79.02,27.05607171,16701,,#DIV/0!,1352.803586,0
15362,0,17,39.78,-80.22,26.92836953,15301,,#DIV/0!,457.782282,0
16405,0,20,41.95,-79.54,26.834806,16509,,#DIV/0!,536.69612,0
17768,0,12,41.56,-76.76,26.74865539,17701,,#DIV/0!,320.9838647,0
18454,0,2,41.83,-75.43,26.72059143,18519,,#DIV/0!,53.44118286,0
17076,0,5,40.62,-77.31,26.69394809,17870,,#DIV/0!,133.4697405,0
15310,0,11,39.82,-80.45,26.59503266,15301,,#DIV/0!,292.5453593,0
16344,0,17,41.47,-79.68,26.57537719,16335,,#DIV/0!,451.7814122,0
16331,0,2,41.29,-79.56,26.56881524,15825,,#DIV/0!,53.13763048,0
15550,0,103,40,-78.59,26.55294886,16634,,#DIV/0!,2734.953733,0
15510,0,3,39.96,-79.04,26.44002785,15901,,#DIV/0!,79.32008355,0
16313,0,87,41.78,-79.09,26.32861785,16701,,#DIV/0!,2290.589753,0
15870,0,67,41.58,-78.68,26.30698767,16701,,#DIV/0!,1762.568174,0
15540,0,10,39.8,-79.24,26.27120364,15401,,#DIV/0!,262.7120364,0
16364,0,27,41.37,-79.5,26.23486237,15825,,#DIV/0!,708.341284,0
17731,0,3,41.4,-76.58,26.1879641,17701,,#DIV/0!,78.5638923,0
18405,0,84,41.6,-75.15,25.97027034,18519,,#DIV/0!,2181.502709,0
16820,0,36,40.92,-77.39,25.71630807,16801,,#DIV/0!,925.7870905,0
16343,0,30,41.42,-79.74,25.70590516,16335,,#DIV/0!,771.1771548,0
16352,0,10,41.75,-79.05,25.64357156,16701,,#DIV/0!,256.4357156,0
16734,0,5,41.62,-78.84,25.63829107,16701,,#DIV/0!,128.1914554,0
17751,0,320,41.1,-77.49,25.61088924,17701,,#DIV/0!,8195.484557,0
16836,0,49,41.14,-78.24,25.56248408,15801,,#DIV/0!,1252.56172,0
15553,0,7,39.98,-78.77,25.26027044,15901,,#DIV/0!,176.8218931,0
18449,0,3,41.81,-75.44,25.24720822,18519,,#DIV/0!,75.74162466,0
16213,0,5,41.13,-79.56,25.12433687,15825,,#DIV/0!,125.6216844,0
18628,0,8,41.45,-76.29,25.0284088,18704,,#DIV/0!,200.2272704,0
16850,0,2,41.07,-78.26,25.00319473,15801,,#DIV/0!,50.00638946,0
17058,0,69,40.51,-77.55,24.93705942,16801,,#DIV/0!,1720.6571,0
17082,0,84,40.53,-77.39,24.87969423,17013,,#DIV/0!,2089.894315,0
16872,0,42,40.97,-77.36,24.87251504,17701,,#DIV/0!,1044.645632,0
16434,0,43,41.82,-79.68,24.86947789,16509,,#DIV/0!,1069.387549,0
18825,0,2,41.83,-75.61,24.85025828,18519,,#DIV/0!,49.70051656,0
16864,0,3,41.15,-77.8,24.71164252,16803,,#DIV/0!,74.13492756,0
17841,0,155,40.7,-77.31,24.60176944,17870,,#DIV/0!,3813.274263,0
15559,0,53,40.04,-78.64,24.58643634,15901,,#DIV/0!,1303.081126,0
16882,0,29,40.92,-77.3,24.49354328,17870,,#DIV/0!,710.3127551,0
17094,0,86,40.56,-77.23,24.40310737,17110,,#DIV/0!,2098.667234,0
16354,0,354,41.62,-79.67,24.37484648,16335,,#DIV/0!,8628.695654,0
17049,0,107,40.65,-77.28,24.35680627,17870,,#DIV/0!,2606.178271,0
15845,0,169,41.49,-78.67,24.35422373,15801,,#DIV/0!,4115.86381,0
15501,0,609,40,-79.07,24.29273945,15901,,#DIV/0!,14794.27833,0
17056,0,2,40.53,-77.36,24.28480758,17013,,#DIV/0!,48.56961516,0
16373,0,70,41.18,-79.7,24.21188088,16001,,#DIV/0!,1694.831662,0
16054,0,29,41.16,-79.65,24.20621218,16001,,#DIV/0!,701.9801532,0
17238,0,60,39.86,-78.15,24.17123262,16634,,#DIV/0!,1450.273957,0
16232,0,194,41.23,-79.53,23.94836734,15825,,#DIV/0!,4645.983264,0
16822,0,99,41.07,-77.58,23.93697858,16801,,#DIV/0!,2369.760879,0
17035,0,18,40.42,-77.55,23.92048942,17013,,#DIV/0!,430.5688096,0
17758,0,31,41.35,-76.6,23.86408144,17701,,#DIV/0!,739.7865246,0
16825,0,5,40.99,-78.32,23.78390858,15801,,#DIV/0!,118.9195429,0
16878,0,91,40.94,-78.36,23.75253641,15801,,#DIV/0!,2161.480813,0
16326,0,17,41.38,-79.43,23.71839518,15825,,#DIV/0!,403.2127181,0
15821,0,13,41.35,-78.37,23.69804769,15801,,#DIV/0!,308.07462,0
16259,0,72,40.94,-79.45,23.68971554,16001,,#DIV/0!,1705.659519,0
16620,0,35,40.84,-78.35,23.60720576,16602,,#DIV/0!,826.2522016,0
16323,0,776,41.39,-79.83,23.58435036,16335,,#DIV/0!,18301.45588,0
18328,0,302,41.22,-74.87,23.52257079,18360,,#DIV/0!,7103.816379,0
15753,0,12,40.81,-78.62,23.48721765,15801,,#DIV/0!,281.8466118,0
16248,0,132,41.04,-79.5,23.43574123,15825,,#DIV/0!,3093.517842,0
15341,0,30,39.84,-80.34,23.37798333,15301,,#DIV/0!,701.3394999,0
16666,0,168,40.89,-78.33,23.37276935,16803,,#DIV/0!,3926.625251,0
18464,0,37,41.4,-75.18,23.35595154,18519,,#DIV/0!,864.170207,0
18816,0,9,41.74,-75.89,23.29218131,18508,,#DIV/0!,209.6296318,0
15535,0,75,39.91,-78.37,23.25602924,16634,,#DIV/0!,1744.202193,0
17765,0,24,41.55,-76.89,23.25101325,17701,,#DIV/0!,558.024318,0
16876,0,27,40.96,-78.29,23.21871983,16803,,#DIV/0!,626.9054354,0
16407,0,335,41.92,-79.63,23.21673509,16509,,#DIV/0!,7777.606255,0
15411,0,23,39.74,-79.33,23.18711227,15401,,#DIV/0!,533.3035822,0
16748,0,39,41.96,-78.19,23.18096058,16701,,#DIV/0!,904.0574626,0
15380,0,9,39.88,-80.46,23.1624809,15301,,#DIV/0!,208.4623281,0
16826,0,37,41.06,-77.59,23.07165195,16801,,#DIV/0!,853.6511222,0
18451,0,25,41.39,-75.19,23.00555767,18519,,#DIV/0!,575.1389418,0
17745,0,1029,41.13,-77.45,22.95901083,17701,,#DIV/0!,23624.82214,0
16845,0,29,41.12,-78.02,22.95657243,16803,,#DIV/0!,665.7406005,0
15721,0,5,40.81,-78.78,22.9214294,15801,,#DIV/0!,114.607147,0
15551,0,11,39.87,-79.29,22.89783175,15401,,#DIV/0!,251.8761493,0
15349,0,45,39.75,-80.11,22.88616472,15401,,#DIV/0!,1029.877412,0
18428,0,572,41.47,-75.18,22.83863745,18519,,#DIV/0!,13063.70062,0
16881,0,97,41.03,-78.32,22.71284976,15801,,#DIV/0!,2203.146427,0
16345,0,63,41.94,-79.08,22.71135807,16701,,#DIV/0!,1430.815558,0
16848,0,12,41.01,-77.53,22.60923528,16801,,#DIV/0!,271.3108234,0
17739,0,5,41.4,-77.4,22.54388819,17701,,#DIV/0!,112.719441,0
16930,0,31,41.55,-77.1,22.38095871,17701,,#DIV/0!,693.80972,0
16735,0,236,41.66,-78.8,22.29198395,16701,,#DIV/0!,5260.908212,0
16832,0,39,40.84,-77.43,22.28718334,16801,,#DIV/0!,869.2001503,0
15522,0,567,40.01,-78.5,22.27184056,16634,,#DIV/0!,12628.1336,0
17217,0,11,40.25,-77.7,22.23675084,17201,,#DIV/0!,244.6042592,0
16651,0,156,40.82,-78.35,22.23628048,16602,,#DIV/0!,3468.859755,0
16036,0,2,41.14,-79.68,22.22281467,16001,,#DIV/0!,44.44562934,0
16861,0,13,40.86,-78.52,22.22281467,15801,,#DIV/0!,288.8965907,0
16661,0,59,40.82,-78.44,22.18033209,16602,,#DIV/0!,1308.639593,0
16692,0,24,40.74,-78.68,22.15798536,16602,,#DIV/0!,531.7916486,0
16858,0,180,41.01,-78.22,22.15086313,16803,,#DIV/0!,3987.155363,0
17212,0,29,39.84,-78.05,22.14825736,17201,,#DIV/0!,642.2994634,0
17075,0,10,40.39,-77.83,21.83720575,16634,,#DIV/0!,218.3720575,0
15539,0,26,40.13,-78.59,21.83553224,15901,,#DIV/0!,567.7238382,0
18823,0,10,41.78,-75.7,21.7914712,18519,,#DIV/0!,217.914712,0
16255,0,100,41.1,-79.49,21.78927407,15825,,#DIV/0!,2178.927407,0
16743,0,144,41.81,-78.27,21.70954861,16701,,#DIV/0!,3126.175,0
17726,0,2,41.12,-77.42,21.70544752,17701,,#DIV/0!,43.41089504,0
18473,0,11,41.53,-75.21,21.6709076,18519,,#DIV/0!,238.3799836,0
18826,0,53,41.76,-75.78,21.66140871,18519,,#DIV/0!,1148.054662,0
16401,0,159,41.88,-80.41,21.65660962,16335,,#DIV/0!,3443.40093,0
18619,0,5,41.43,-76.71,21.62333893,17701,,#DIV/0!,108.1166947,0
18630,0,176,41.61,-76.04,21.5704391,18504,,#DIV/0!,3796.397282,0
16374,0,68,41.26,-79.82,21.53415326,16137,,#DIV/0!,1464.322422,0
17051,0,126,40.49,-77.74,21.49272161,16801,,#DIV/0!,2708.082923,0
15857,0,618,41.42,-78.55,21.47469908,15801,,#DIV/0!,13271.36403,0
18430,0,2,41.76,-75.47,21.4686233,18519,,#DIV/0!,42.9372466,0
16443,0,79,41.94,-80.47,21.45373594,16505,,#DIV/0!,1694.845139,0
15560,0,18,40.02,-78.91,21.38870208,15901,,#DIV/0!,384.9966374,0
16645,0,6,40.8,-78.5,21.35716354,16602,,#DIV/0!,128.1429812,0
15554,0,100,40.1,-78.64,21.34924872,15901,,#DIV/0!,2134.924872,0
17213,0,10,40.25,-77.77,21.33239249,16634,,#DIV/0!,213.3239249,0
15742,0,52,40.81,-78.83,21.31108408,15701,,#DIV/0!,1108.176372,0
16334,0,16,41.29,-79.45,21.26255664,15825,,#DIV/0!,340.2009062,0
16328,0,5,41.65,-79.73,21.23534775,16335,,#DIV/0!,106.1767388,0
16854,0,79,40.89,-77.47,21.07566614,16801,,#DIV/0!,1664.977625,0
15738,0,6,40.69,-78.76,21.05627753,15701,,#DIV/0!,126.3376652,0
18844,0,77,41.69,-75.91,20.98680654,18504,,#DIV/0!,1615.984104,0
17054,0,8,40.5,-77.73,20.98083145,16801,,#DIV/0!,167.8466516,0
17062,0,134,40.55,-77.15,20.97038798,17110,,#DIV/0!,2810.031989,0
16332,0,19,41.37,-79.37,20.92905738,15825,,#DIV/0!,397.6520902,0
16663,0,15,40.8,-78.35,20.86656603,16602,,#DIV/0!,312.9984905,0
16333,0,25,41.75,-78.93,20.83166869,16701,,#DIV/0!,520.7917173,0
16681,0,10,40.8,-78.43,20.76040481,16602,,#DIV/0!,207.6040481,0
16254,0,131,41.25,-79.46,20.75540753,15825,,#DIV/0!,2718.958386,0
18629,0,88,41.56,-76.06,20.72177646,18504,,#DIV/0!,1823.516328,0
16671,0,36,40.8,-78.39,20.7071201,16602,,#DIV/0!,745.4563236,0
15502,0,21,40.03,-79.24,20.69120716,15650,,#DIV/0!,434.5153504,0
16361,0,6,41.38,-79.35,20.69076756,15825,,#DIV/0!,124.1446054,0
16855,0,6,41,-78.38,20.67438131,15801,,#DIV/0!,124.0462879,0
15424,0,74,39.8,-79.35,20.63342573,15401,,#DIV/0!,1526.873504,0
16404,0,49,41.73,-79.76,20.61685675,16335,,#DIV/0!,1010.225981,0
16210,0,55,40.9,-79.5,20.61144519,16001,,#DIV/0!,1133.629485,0
15541,0,110,40.04,-79,20.56781782,15901,,#DIV/0!,2262.45996,0
16652,0,827,40.49,-78.01,20.5552684,16602,,#DIV/0!,16999.20697,0
16220,0,6,41.42,-79.27,20.48727719,15825,,#DIV/0!,122.9236631,0
18453,0,23,41.73,-75.43,20.46550233,18519,,#DIV/0!,470.7065536,0
16863,0,14,40.9,-78.5,20.46397536,15801,,#DIV/0!,286.495655,0
18210,0,476,41,-75.58,20.43859338,18360,,#DIV/0!,9728.770449,0
18431,0,493,41.57,-75.25,20.39362517,18519,,#DIV/0!,10054.05721,0
17563,0,134,39.76,-76.18,20.34312547,17602,,#DIV/0!,2725.978813,0
16656,0,46,40.77,-78.55,20.23024114,16602,,#DIV/0!,930.5910924,0
17219,0,12,40.22,-77.7,20.18318454,17201,,#DIV/0!,242.1982145,0
17044,0,1143,40.59,-77.57,20.16760593,16801,,#DIV/0!,23051.57358,0
15737,0,21,40.6,-78.76,20.16515373,16602,,#DIV/0!,423.4682283,0
15359,0,5,39.88,-80.28,20.12044218,15301,,#DIV/0!,100.6022109,0
15773,0,27,40.63,-78.74,20.01396103,16602,,#DIV/0!,540.3769478,0
16239,0,45,41.45,-79.08,20.01271598,15825,,#DIV/0!,900.5722191,0
16238,0,28,40.79,-79.52,19.94668243,15068,,#DIV/0!,558.507108,0
17029,0,9,40.56,-77.62,19.94668243,16801,,#DIV/0!,179.5201419,0
16834,0,18,41.05,-78.09,19.91211559,16803,,#DIV/0!,358.4180806,0
15926,0,97,40.05,-78.82,19.8971846,15901,,#DIV/0!,1930.026906,0
15772,0,63,40.86,-78.94,19.89297274,15701,,#DIV/0!,1253.257283,0
17014,0,5,40.66,-77.19,19.83393112,17870,,#DIV/0!,99.1696556,0
17845,0,103,40.86,-77.23,19.82992045,17870,,#DIV/0!,2042.481806,0
18325,0,117,41.26,-75.27,19.76785274,18360,,#DIV/0!,2312.838771,0
16847,0,14,41,-78.17,19.75626591,16803,,#DIV/0!,276.5877227,0
17747,0,78,41.03,-77.3,19.72156094,17701,,#DIV/0!,1538.281753,0
17037,0,35,40.43,-77.42,19.66861812,17013,,#DIV/0!,688.4016342,0
15714,0,274,40.66,-78.78,19.64301907,15701,,#DIV/0!,5382.187225,0
15724,0,65,40.72,-78.8,19.64064224,15701,,#DIV/0!,1276.641746,0
16201,0,860,40.82,-79.52,19.5854492,16001,,#DIV/0!,16843.48631,0
15370,0,403,39.89,-80.18,19.57869307,15301,,#DIV/0!,7890.213307,0
18426,0,221,41.32,-75.3,19.51491671,18505,,#DIV/0!,4312.796593,0
16654,0,2,40.49,-78.03,19.5023735,16602,,#DIV/0!,39.004747,0
17763,0,2,41.51,-76.98,19.49688287,17701,,#DIV/0!,38.99376574,0
15536,0,18,39.93,-78.21,19.43448218,16634,,#DIV/0!,349.8206792,0
16236,0,22,40.78,-79.52,19.4027315,15068,,#DIV/0!,426.860093,0
16724,0,3,41.75,-78.39,19.40238073,16701,,#DIV/0!,58.20714219,0
16829,0,20,41.08,-77.87,19.38505906,16803,,#DIV/0!,387.7011812,0
17314,0,279,39.76,-76.33,19.38357278,17602,,#DIV/0!,5408.016806,0
16030,0,8,41.13,-79.79,19.35119438,16001,,#DIV/0!,154.809555,0
17812,0,45,40.74,-77.22,19.33424408,17870,,#DIV/0!,870.0409836,0
15853,0,422,41.42,-78.72,19.32954925,15801,,#DIV/0!,8157.069784,0
17060,0,46,40.51,-77.86,19.32756638,16801,,#DIV/0!,889.0680535,0
15446,0,23,40.03,-79.39,19.32606031,15650,,#DIV/0!,444.4993871,0
17210,0,7,40.21,-77.66,19.3257471,17201,,#DIV/0!,135.2802297,0
16049,0,115,41.09,-79.68,19.30070144,16001,,#DIV/0!,2219.580666,0
17066,0,311,40.38,-77.88,19.29572301,16634,,#DIV/0!,6000.969856,0
16646,0,89,40.66,-78.7,19.26091167,16602,,#DIV/0!,1714.221139,0
16852,0,18,40.94,-77.54,19.25767304,16801,,#DIV/0!,346.6381147,0
16821,0,4,40.96,-78.2,19.20333299,16803,,#DIV/0!,76.81333196,0
16667,0,61,40.18,-78.53,19.15973633,16634,,#DIV/0!,1168.743916,0
15561,0,2,40.09,-79.09,19.10146927,15901,,#DIV/0!,38.20293854,0
18445,0,105,41.3,-75.32,18.97960142,18505,,#DIV/0!,1992.858149,0
18460,0,16,41.27,-75.34,18.90812477,18505,,#DIV/0!,302.5299963,0
15622,0,52,40.04,-79.32,18.89758563,15650,,#DIV/0!,982.6744528,0
16837,0,4,40.95,-78.47,18.87881265,15801,,#DIV/0!,75.5152506,0
16410,0,76,41.9,-80.34,18.87275979,16508,,#DIV/0!,1434.329744,0
19362,0,187,39.74,-76.04,18.87014636,19348,,#DIV/0!,3528.717369,0
16372,0,8,41.2,-79.87,18.81132837,16137,,#DIV/0!,150.490627,0
17009,0,124,40.63,-77.56,18.80842643,16801,,#DIV/0!,2332.244877,0
16616,0,8,40.77,-78.44,18.74863546,16602,,#DIV/0!,149.9890837,0
16235,0,44,41.31,-79.38,18.74513382,15825,,#DIV/0!,824.7858881,0
16221,0,2,41.1,-79.43,18.72519343,15825,,#DIV/0!,37.45038686,0
17006,0,28,40.33,-77.51,18.67963963,17013,,#DIV/0!,523.0299096,0
18466,0,724,41.18,-75.43,18.64195973,18360,,#DIV/0!,13496.77884,0
15757,0,51,40.87,-78.72,18.63888707,15801,,#DIV/0!,950.5832406,0
17321,0,88,39.75,-76.44,18.62141798,17402,,#DIV/0!,1638.684782,0
16411,0,79,41.98,-80.44,18.58212045,16505,,#DIV/0!,1467.987516,0
17220,0,16,40.19,-77.74,18.56225252,17201,,#DIV/0!,296.9960403,0
16222,0,75,40.88,-79.24,18.55192848,15701,,#DIV/0!,1391.394636,0
17536,0,69,39.82,-76.09,18.52656304,19320,,#DIV/0!,1278.33285,0
18347,0,150,41.11,-75.56,18.4862265,18702,,#DIV/0!,2772.933975,0
15741,0,6,40.8,-78.89,18.45650231,15701,,#DIV/0!,110.7390139,0
16841,0,196,41.01,-77.65,18.4422571,16801,,#DIV/0!,3614.682392,0
18438,0,68,41.43,-75.27,18.3811474,18519,,#DIV/0!,1249.918023,0
16660,0,5,40.46,-78.05,18.37632216,16634,,#DIV/0!,91.8816108,0
17776,0,11,41.41,-77.29,18.36486548,17701,,#DIV/0!,202.0135203,0
16342,0,69,41.36,-79.93,18.36197417,16137,,#DIV/0!,1266.976218,0
16223,0,3,40.99,-79.35,18.34150245,15825,,#DIV/0!,55.02450735,0
17742,0,2,41.24,-76.6,18.31835036,17815,,#DIV/0!,36.63670072,0
16260,0,5,41.4,-79.23,18.31063997,15825,,#DIV/0!,91.55319985,0
