Zipcode
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
15001
